,name,transaction,transaction_bpm,transaction_vorp,transaction_date,transaction_direction,team,href,transaction_id,transaction_type,draft_bpm,draft_vorp,trade_bpm,trade_vorp,did_bpm_replace_for_draft_transaction,actual_bpm,actual_vorp,running_bpm,running_vorp,draft_grade_vorp,draft_grade_bpm,draft_pick_vorp,draft_pick_bpm,total_bpm,total_vorp,expected_bpm,expected_vorp
68,Rickey Brown,added Rickey Brown to GSW,-11936.0,-1.7000000000000002,1980-06-10 00:00:00,1,GSW,/players/b/brownri01.html,23.0,draft,-11936.0,-1.7000000000000002,0.0,0.0,False,-11936.0,-1.7000000000000002,-157359.09999999998,-38.900000000000006,-44,-39,13,13,-19742.800000000003,-2.8,52.0,57.0
69,Larry Smith,added Larry Smith to GSW,-25946.300000000003,2.6,1980-06-10 00:00:00,1,GSW,/players/s/smithla01.html,23.0,draft,-25946.300000000003,2.6,0.0,0.0,False,-25946.300000000003,2.6,-183305.39999999997,-36.300000000000004,5,-33,24,24,-36606.4,2.4,57.0,19.0
75,Lorenzo Romar,added Lorenzo Romar to GSW,-4293.1,1.1,1980-06-10 00:00:00,1,GSW,/players/r/romarlo01.html,23.0,draft,-4293.1,1.1,0.0,0.0,False,-4293.1,1.1,-187598.49999999997,-35.2,119,111,141,141,-3112.7999999999997,1.8,,
77,Billy Reid,added Billy Reid to GSW,-3343.2,-0.5,1980-06-10 00:00:00,1,GSW,/players/r/reidbi01.html,23.0,draft,-3343.2,-0.5,0.0,0.0,False,-3343.2,-0.5,-190941.69999999998,-35.7,132,151,182,182,-3343.2,-0.5,,
99,Sam Williams,added Sam Williams to GSW,87.10000000000005,1.5,1981-06-09 00:00:00,1,GSW,/players/w/willisa02.html,36.0,draft,87.10000000000005,1.5,0.0,0.0,False,87.10000000000005,1.5,-176205.49999999994,-33.4,12,0,33,33,-3622.4,1.4,33.0,21.0
101,Lewis Lloyd,added Lewis Lloyd to GSW,1441.5,1.1,1981-06-09 00:00:00,1,GSW,/players/l/lloydle01.html,36.0,draft,1441.5,1.1,0.0,0.0,False,1441.5,1.1,-174763.99999999994,-32.3,63,69,76,76,7524.8,6.6,,
103,Hank McDowell,added Hank McDowell to GSW,-1478.5,-0.2,1981-06-09 00:00:00,1,GSW,/players/m/mcdowha01.html,36.0,draft,-1478.5,-0.2,0.0,0.0,False,-1478.5,-0.2,-176242.49999999994,-32.5,45,66,102,102,-6685.2,-0.8,,
116,Lester Conner,added Lester Conner to GSW,6298.7,4.8999999999999995,1982-06-29 00:00:00,1,GSW,/players/c/connele01.html,40.0,draft,6298.7,4.8999999999999995,0.0,0.0,False,6298.7,4.8999999999999995,-171673.19999999992,-29.400000000000006,5,7,14,14,14970.0,11.3,7.0,9.0
117,Derek Smith,added Derek Smith to GSW,-1062.6000000000001,-0.3,1982-06-29 00:00:00,1,GSW,/players/s/smithde02.html,40.0,draft,-1062.6000000000001,-0.3,0.0,0.0,False,-1062.6000000000001,-0.3,-172735.79999999993,-29.700000000000006,19,-10,35,35,-6877.5,3.2,45.0,16.0
119,Chris Engler,added Chris Engler to GSW,-4923.9,-0.9,1982-06-29 00:00:00,1,GSW,/players/e/englech01.html,40.0,draft,-4923.9,-0.9,0.0,0.0,False,-4923.9,-0.9,-177659.69999999992,-30.600000000000005,-3,11,60,60,-8008.5,-1.4,49.0,63.0
140,Russell Cross,added Russell Cross to GSW,-283.2,0.1,1983-06-28 00:00:00,1,GSW,/players/c/crossru01.html,49.0,draft,-283.2,0.1,0.0,0.0,False,-283.2,0.1,-225321.19999999995,-45.00000000000002,-25,-15,6,6,-283.2,0.1,21.0,31.0
141,Pace Mannion,added Pace Mannion to GSW,-1219.4,-0.1,1983-06-28 00:00:00,1,GSW,/players/m/mannipa01.html,49.0,draft,-1219.4,-0.1,0.0,0.0,False,-1219.4,-0.1,-226540.59999999995,-45.10000000000002,5,10,43,43,-4250.0,0.0,33.0,37.0
143,Peter Thibeaux,added Peter Thibeaux to GSW,0.0,0.0,1983-06-28 00:00:00,1,GSW,/players/t/thibepe01.html,49.0,draft,-5218.5,-0.9,0.0,0.0,False,0.0,0.0,-226540.59999999995,-45.10000000000002,26,41,77,77,-5158.400000000001,-0.8,,
158,Steve Burtt,added Steve Burtt to GSW,-3135.0,-0.6,1984-06-19 00:00:00,1,GSW,/players/b/burttst01.html,56.0,draft,-3135.0,-0.6,0.0,0.0,False,-3135.0,-0.6,-228712.3,-44.00000000000003,-15,-8,30,30,-5717.099999999999,-0.9,38.0,45.0
160,Othell Wilson,added Othell Wilson to GSW,-2268.0,0.1,1984-06-19 00:00:00,1,GSW,/players/w/wilsoot01.html,56.0,draft,-2268.0,0.1,0.0,0.0,False,-2268.0,0.1,-230980.3,-43.90000000000003,15,5,35,35,-2663.7000000000003,0.4,30.0,20.0
161,Gary Plummer,added Gary Plummer to GSW,-5124.599999999999,-0.9,1984-06-19 00:00:00,1,GSW,/players/p/plummga01.html,56.0,draft,-5124.599999999999,-0.9,0.0,0.0,False,-5124.599999999999,-0.9,-236104.9,-44.800000000000026,-6,1,45,45,-9497.4,-1.7,44.0,51.0
178,Chris Mullin,added Chris Mullin to GSW,84071.59999999999,35.4,1985-06-18 00:00:00,1,GSW,/players/m/mullich01.html,62.0,draft,84071.59999999999,35.4,0.0,0.0,False,84071.59999999999,35.4,-220644.90000000008,-19.00000000000003,3,3,7,7,99705.3,41.6,4.0,4.0
