,name,transaction,transaction_bpm,transaction_vorp,transaction_date,transaction_direction,team,href,transaction_id,transaction_type,draft_bpm,draft_vorp,trade_bpm,trade_vorp,did_bpm_replace_for_draft_transaction,actual_bpm,actual_vorp,running_bpm,running_vorp,draft_grade_vorp,draft_grade_bpm,draft_pick_vorp,draft_pick_bpm,total_bpm,total_vorp,expected_bpm,expected_vorp
196,Bernard Toone,added Bernard Toone to PHI,-669.6,-0.1,1979-06-25 00:00:00,1,PHI,/players/t/toonebe01.html,56.0,draft,-669.6,-0.1,0.0,0.0,False,-669.6,-0.1,94572.29999999999,70.8,2,14,37.0,37.0,-669.6,-0.1,23.0,34.5
197,Earl Cureton,added Earl Cureton to PHI,-6436.0,-0.3,1979-06-25 00:00:00,1,PHI,/players/c/curetea01.html,56.0,draft,-6436.0,-0.3,0.0,0.0,False,-6436.0,-0.3,88136.29999999999,70.5,6,4,58.0,58.0,-33534.0,-2.1,54.0,52.0
210,Andrew Toney,added Andrew Toney to PHI,-7870.5,4.6,1980-06-10 00:00:00,1,PHI,/players/t/toneyan01.html,60.0,draft,-7870.5,4.6,0.0,0.0,False,-7870.5,4.6,85873.9,75.69999999999999,-5,-33,8.0,8.0,-7564.799999999999,4.4,41.0,13.0
211,Monti Davis,added Monti Davis to PHI,-8.8,0.0,1980-06-10 00:00:00,1,PHI,/players/d/davismo01.html,60.0,draft,-8.8,0.0,0.0,0.0,False,-8.8,0.0,85865.09999999999,75.69999999999999,-11,10,21.0,21.0,-51.0,0.0,11.0,32.0
223,Franklin Edwards,added Franklin Edwards to PHI,-3602.1,0.29999999999999993,1981-06-09 00:00:00,1,PHI,/players/e/edwarfr01.html,62.0,draft,-3602.1,0.29999999999999993,0.0,0.0,False,-3602.1,0.29999999999999993,82319.99999999999,76.29999999999998,-9,-19,22.0,22.0,-8428.4,0.1,41.0,31.0
234,Mark McNamara,added Mark McNamara to PHI,-4808.4,-0.9,1982-06-29 00:00:00,1,PHI,/players/m/mcnamma01.html,64.0,draft,-4808.4,-0.9,0.0,0.0,False,-4808.4,-0.9,75455.7,75.39999999999998,-42,-33,22.0,22.0,-12722.9,-2.0,55.0,64.0
235,J.J. Anderson,added J.J. Anderson to PHI,-283.20000000000005,-0.1,1982-06-29 00:00:00,1,PHI,/players/a/anderjj01.html,64.0,draft,-283.20000000000005,-0.1,0.0,0.0,False,-283.20000000000005,-0.1,75172.5,75.29999999999998,8,0,36.0,36.0,-3743.0,0.0,36.0,27.5
236,Russ Schoene,added Russ Schoene to PHI,-2035.8,-0.2,1982-06-29 00:00:00,1,PHI,/players/s/schoeru01.html,64.0,draft,-2035.8,-0.2,0.0,0.0,False,-2035.8,-0.2,73136.7,75.09999999999998,-17,-9,45.0,45.0,-12063.199999999999,-1.3,54.0,62.0
260,Leo Rautins,added Leo Rautins to PHI,-882.0,-0.1,1983-06-28 00:00:00,1,PHI,/players/r/rautile01.html,72.0,draft,-882.0,-0.1,0.0,0.0,False,-882.0,-0.1,70275.0,69.19999999999997,-28,-9,17.0,17.0,-956.8,-0.2,26.0,45.5
267,Sedale Threatt,added Sedale Threatt to PHI,-11955.800000000001,-0.9000000000000001,1983-06-28 00:00:00,1,PHI,/players/t/threase01.html,72.0,draft,-11955.800000000001,-0.9000000000000001,0.0,0.0,False,-11955.800000000001,-0.9000000000000001,58319.2,68.29999999999997,130,110,139.0,139.0,-2243.6,10.7,,
282,Charles Barkley,added Charles Barkley to PHI,150699.8,49.5,1984-06-19 00:00:00,1,PHI,/players/b/barklch01.html,80.0,draft,150699.8,49.5,0.0,0.0,False,150699.8,49.5,215041.19999999998,118.99999999999999,2,2,5.0,5.0,239913.0,80.5,3.0,3.0
283,Leon Wood,added Leon Wood to PHI,-1942.8,-0.19999999999999998,1984-06-19 00:00:00,1,PHI,/players/w/woodle01.html,80.0,draft,-1942.8,-0.19999999999999998,0.0,0.0,False,-1942.8,-0.19999999999999998,213098.4,118.79999999999998,-8,-27,10.0,10.0,-5437.2,0.9,37.0,18.0
302,Terry Catledge,added Terry Catledge to PHI,-4258.8,-0.5,1985-06-18 00:00:00,1,PHI,/players/c/catlete01.html,88.0,draft,-4258.8,-0.5,0.0,0.0,False,-4258.8,-0.5,210817.4,118.69999999999997,-40,-39,21.0,21.0,-35206.6,-2.0,60.0,61.0
303,Greg Stokes,added Greg Stokes to PHI,-979.9999999999999,-0.1,1985-06-18 00:00:00,1,PHI,/players/s/stokegr01.html,88.0,draft,-979.9999999999999,-0.1,0.0,0.0,False,-979.9999999999999,-0.1,209837.4,118.59999999999998,-7,4,33.0,33.0,-1574.3999999999999,-0.2,29.0,40.0
304,Voise Winters,added Voise Winters to PHI,-370.6,-0.1,1985-06-18 00:00:00,1,PHI,/players/w/wintevo01.html,88.0,draft,-370.6,-0.1,0.0,0.0,False,-370.6,-0.1,209466.8,118.49999999999999,7,23,44.0,44.0,-370.6,-0.1,21.0,37.0
329,Nick Anderson,added Nick Anderson to ORL,50262.99999999999,24.099999999999998,1989-06-27 00:00:00,1,ORL,/players/a/anderni01.html,100.0,draft,50262.99999999999,24.099999999999998,0.0,0.0,False,50262.99999999999,24.099999999999998,206485.50000000003,110.1,5,7,11.0,11.0,47351.799999999996,24.7,4.0,6.0
330,Michael Ansley,added Michael Ansley to ORL,-1762.7,0.6000000000000001,1989-06-27 00:00:00,1,ORL,/players/a/anslemi01.html,100.0,draft,-1762.7,0.6000000000000001,0.0,0.0,False,-1762.7,0.6000000000000001,204722.80000000002,110.69999999999999,16,15,37.0,37.0,-2143.0,0.6,22.0,20.5
340,Dennis Scott,added Dennis Scott to ORL,2706.2000000000007,4.899999999999999,1990-06-27 00:00:00,1,ORL,/players/s/scottde01.html,106.0,draft,9700.5,9.299999999999999,0.0,0.0,False,2706.2000000000007,4.899999999999999,130930.90000000001,91.69999999999999,-3,-2,4.0,4.0,3596.6000000000004,9.9,6.0,7.0
348,Bison Dele,added Bison Dele to ORL,-1246.5,0.3,1991-06-26 00:00:00,1,ORL,/players/d/delebi01.html,111.0,draft,-1246.5,0.3,0.0,0.0,False,-1246.5,0.3,115281.70000000001,90.39999999999999,-4,-18,10.0,10.0,-6002.4,3.4,28.0,14.0
349,Stanley Roberts,added Stanley Roberts to ORL,-1565.1999999999998,0.2,1991-06-26 00:00:00,1,ORL,/players/r/roberst01.html,111.0,draft,-1565.1999999999998,0.2,0.0,0.0,False,-1565.1999999999998,0.2,113716.50000000001,90.6,-16,-15,23.0,23.0,-19954.6,-2.0,38.0,39.0
350,Chris Corchiani,added Chris Corchiani to ORL,-1211.3999999999999,0.1,1991-06-26 00:00:00,1,ORL,/players/c/corchch01.html,111.0,draft,-1211.3999999999999,0.1,0.0,0.0,False,-1211.3999999999999,0.1,112505.10000000002,90.69999999999999,16,19,36.0,36.0,-2363.4,0.1,17.0,19.5
360,Shaquille O'Neal,added Shaquille O'Neal to ORL,56825.3,20.0,1992-06-24 00:00:00,1,ORL,/players/o/onealsh01.html,121.0,draft,56825.3,20.0,0.0,0.0,False,56825.3,20.0,157694.7,111.89999999999999,0,0,1.0,1.0,213781.8,75.5,1.0,1.0
378,Geert Hammink,added Geert Hammink to ORL,-96.4,0.0,1993-06-30 00:00:00,1,ORL,/players/h/hammige01.html,132.0,draft,-96.4,0.0,0.0,0.0,False,-96.4,0.0,156558.50000000006,114.19999999999999,3,17,26.0,26.0,-99.9,0.0,9.0,23.0
397,Brooks Thompson,added Brooks Thompson to ORL,-1033.1999999999998,0.0,1994-06-29 00:00:00,1,ORL,/players/t/thompbr01.html,142.0,draft,-1033.1999999999998,0.0,0.0,0.0,False,-1033.1999999999998,0.0,203394.7,136.20000000000002,3,8,27.0,27.0,-2571.0,0.2,19.0,23.5
410,David Vaughn,added David Vaughn to ORL,-4419.2,-0.8,1995-06-28 00:00:00,1,ORL,/players/v/vaughda02.html,151.0,draft,-4419.2,-0.8,0.0,0.0,False,-4419.2,-0.8,255930.3,164.2,-19,-7,25.0,25.0,-7398.400000000001,-1.3,32.0,44.0
