,name,transaction,transaction_bpm,transaction_vorp,transaction_date,transaction_direction,team,href,transaction_id,transaction_type,draft_bpm,draft_vorp,trade_bpm,trade_vorp,did_bpm_replace_for_draft_transaction,actual_bpm,actual_vorp,running_bpm,running_vorp,draft_grade_vorp,draft_grade_bpm,draft_pick_vorp,draft_pick_bpm,total_bpm,total_vorp,expected_bpm,expected_vorp
99,Ronnie Brewer,added Ronnie Brewer to UTA,14812.5,7.4,2006-06-28 00:00:00,1,UTA,/players/b/brewero02.html,56.0,draft,14812.5,7.4,0.0,0.0,False,14812.5,7.4,-32189.600000000042,47.8,5,7,14,14,18462.4,10.6,18462.4,10.6
100,Dee Brown,added Dee Brown to UTA,-810.0,0.0,2006-06-28 00:00:00,1,UTA,/players/b/brownde03.html,56.0,draft,-810.0,0.0,0.0,0.0,False,-810.0,0.0,-32999.60000000004,47.8,14,24,46,46,-2133.0,-0.2,-2133.0,-0.2
101,Paul Millsap,added Paul Millsap to UTA,23524.6,13.3,2006-06-28 00:00:00,1,UTA,/players/m/millspa01.html,56.0,draft,23524.6,13.3,0.0,0.0,False,23524.6,13.3,-9475.000000000044,61.099999999999994,44,44,47,47,57946.2,29.9,57946.2,29.9
108,Morris Almond,added Morris Almond to UTA,-2074.5,-0.4,2007-06-28 00:00:00,1,UTA,/players/a/almonmo01.html,60.0,draft,-2074.5,-0.4,0.0,0.0,False,-2074.5,-0.4,-14786.800000000045,60.8,-12,1,25,25,-2202.1,-0.4,-2202.1,-0.4
117,Kosta Koufos,added Kosta Koufos to UTA,-1909.0,-0.1,2008-06-26 00:00:00,1,UTA,/players/k/koufoko01.html,65.0,draft,-1909.0,-0.1,0.0,0.0,False,-1909.0,-0.1,-31149.100000000042,61.4,1,-14,23,23,-14652.300000000001,2.0,-14652.300000000001,2.0
122,Eric Maynor,added Eric Maynor to UTA,-544.5,0.0,2009-06-25 00:00:00,1,UTA,/players/m/maynoer01.html,67.0,draft,-544.5,0.0,0.0,0.0,False,-544.5,0.0,-31666.200000000044,61.699999999999996,-26,-21,20,20,-11298.4,-0.8,-11298.4,-0.8
132,Gordon Hayward,added Gordon Hayward to UTA,37364.7,17.6,2010-06-24 00:00:00,1,UTA,/players/h/haywago01.html,73.0,draft,37364.7,17.6,0.0,0.0,False,37364.7,17.6,11003.199999999953,80.5,6,5,9,9,41046.4,23.0,41046.4,23.0
133,Jeremy Evans,added Jeremy Evans to UTA,2559.4,1.8000000000000003,2010-06-24 00:00:00,1,UTA,/players/e/evansje01.html,73.0,draft,2559.4,1.8000000000000003,0.0,0.0,False,2559.4,1.8000000000000003,13562.599999999953,82.3,39,45,55,55,2363.4,1.9,2363.4,1.9
151,Enes Kanter,added Enes Kanter to UTA,-16162.800000000001,-1.3,2011-06-23 00:00:00,1,UTA,/players/k/kanteen01.html,83.0,draft,-16162.800000000001,-1.3,0.0,0.0,False,-16162.800000000001,-1.3,-2619.1000000000477,88.39999999999999,-8,-22,3,3,-1610.1000000000001,7.6,-1610.1000000000001,7.6
152,Alec Burks,added Alec Burks to UTA,-11052.1,1.2999999999999998,2011-06-23 00:00:00,1,UTA,/players/b/burksal01.html,83.0,draft,-11052.1,1.2999999999999998,0.0,0.0,False,-11052.1,1.2999999999999998,-13671.200000000048,89.69999999999999,-4,-26,12,12,-8769.5,6.5,-8769.5,6.5
161,Kevin Murphy,added Kevin Murphy to UTA,-873.6,-0.2,2012-06-28 00:00:00,1,UTA,/players/m/murphke01.html,91.0,draft,-873.6,-0.2,0.0,0.0,False,-873.6,-0.2,-20449.30000000005,89.89999999999998,10,32,47,47,-873.6,-0.2,-873.6,-0.2
