,name,transaction,transaction_bpm,transaction_vorp,transaction_date,transaction_direction,team,href,transaction_id,transaction_type,draft_bpm,draft_vorp,trade_bpm,trade_vorp,did_bpm_replace_for_draft_transaction,actual_bpm,actual_vorp,running_bpm,running_vorp,draft_grade_vorp,draft_grade_bpm,draft_pick_vorp,draft_pick_bpm,total_bpm,total_vorp,expected_bpm,expected_vorp
187,Cameron Payne,added Cameron Payne to OKC,0.0,0.0,2015-06-25 00:00:00,1,OKC,/players/p/payneca01.html,93.0,draft,-2184.6,-0.09999999999999998,0.0,0.0,False,0.0,0.0,4110.099999999973,5.89999999999999,-5,-31,14,14,-5013.599999999999,3.0,0.0,5.5
188,Dakari Johnson,added Dakari Johnson to OKC,0.0,0.0,2015-06-25 00:00:00,1,OKC,/players/j/johnsda04.html,93.0,draft,-48.3,0.1,0.0,0.0,False,0.0,0.0,4110.099999999973,5.89999999999999,21,17,48,48,-48.3,0.1,-7853.700000000001,-0.2
243,Terrance Ferguson,added Terrance Ferguson to OKC,0.0,0.0,2017-06-22 00:00:00,1,OKC,/players/f/fergute01.html,127.0,draft,-15512.199999999999,-2.0,0.0,0.0,False,0.0,0.0,-3728.4000000000265,4.299999999999993,-35,-34,21,21,-16000.0,-2.1,0.0,1.1
267,Devon Hall,added Devon Hall to OKC,0.0,0.0,2018-06-21 00:00:00,1,OKC,/players/h/hallde01.html,146.0,draft,-542.7,-0.1,0.0,0.0,False,0.0,0.0,-49924.70000000003,-10.60000000000001,9,28,53,53,-542.7,-0.1,-13566.0,-0.7
268,Kevin Hervey,added Kevin Hervey to OKC,0.0,0.0,2018-06-21 00:00:00,1,OKC,/players/h/herveke01.html,146.0,draft,-265.2,0.0,0.0,0.0,False,0.0,0.0,-49924.70000000003,-10.60000000000001,20,34,57,57,-265.2,0.0,-17019.8,-0.9
401,Josh Giddey,added Josh Giddey to OKC,0.0,0.0,2021-07-29 00:00:00,1,OKC,/players/g/giddejo01.html,219.0,draft,4326.9,4.2,0.0,0.0,False,0.0,0.0,-63949.40000000004,-18.300000000000015,2,2,6,6,10653.5,6.8,7518.400000000001,5.7
403,Tre Mann,added Tre Mann to OKC,0.0,0.0,2021-07-29 00:00:00,1,OKC,/players/m/manntr01.html,219.0,draft,-10616.6,-1.2999999999999998,0.0,0.0,False,0.0,0.0,-63949.40000000004,-18.300000000000015,-38,-37,18,18,-12724.8,-1.2,-80.0,1.0
406,Aaron Wiggins,added Aaron Wiggins to OKC,0.0,0.0,2021-07-29 00:00:00,1,OKC,/players/w/wiggiaa01.html,219.0,draft,-5557.099999999999,1.3,0.0,0.0,False,0.0,0.0,-63949.40000000004,-18.300000000000015,42,15,55,55,-4930.2,1.5,-12724.8,-1.1
442,Chet Holmgren,added Chet Holmgren to OKC,0.0,0.0,2022-06-23 00:00:00,1,OKC,/players/h/holmgch01.html,252.0,draft,10308.999999999998,4.3,0.0,0.0,False,0.0,0.0,-105131.40000000005,-26.600000000000016,-2,0,2,2,10199.0,4.3,10199.0,4.9
443,Jalen Williams,added Jalen Williams to OKC,0.0,0.0,2022-06-23 00:00:00,1,OKC,/players/w/willija06.html,252.0,draft,14743.7,7.1,0.0,0.0,False,0.0,0.0,-105131.40000000005,-26.600000000000016,11,11,12,12,14819.2,7.2,0.0,1.1
445,Jaylin Williams,added Jaylin Williams to OKC,0.0,0.0,2022-06-23 00:00:00,1,OKC,/players/w/willija07.html,252.0,draft,2309.5,1.9,0.0,0.0,False,0.0,0.0,-105131.40000000005,-26.600000000000016,25,26,34,34,2854.5000000000005,2.0,-3481.4,-0.1
486,Keyontae Johnson,added Keyontae Johnson to OKC,0.0,0.0,2023-06-22 00:00:00,1,OKC,/players/j/johnske08.html,276.0,draft,-646.8000000000001,-0.1,0.0,0.0,False,0.0,0.0,-81954.90000000007,-11.00000000000001,22,34,50,50,-646.8000000000001,-0.1,-8119.2,-1.1
