,name,transaction,transaction_bpm,transaction_vorp,transaction_date,transaction_direction,team,href,transaction_id,transaction_type,draft_bpm,draft_vorp,trade_bpm,trade_vorp,did_bpm_replace_for_draft_transaction,actual_bpm,actual_vorp,running_bpm,running_vorp,draft_grade_vorp,draft_grade_bpm,draft_pick_vorp,draft_pick_bpm,total_bpm,total_vorp,expected_bpm,expected_vorp
94,Aaron Holiday,added Aaron Holiday to IND,0.0,0.0,2018-06-21 00:00:00,1,IND,/players/h/holidaa01.html,48.0,draft,-8560.0,-0.3999999999999999,0.0,0.0,False,0.0,0.0,57771.00000000004,35.1,-9,-28,23,23,-13894.699999999999,0.1,-13894.699999999999,0.1
95,Alize Johnson,added Alize Johnson to IND,0.0,0.0,2018-06-21 00:00:00,1,IND,/players/j/johnsal02.html,48.0,draft,-681.6,-0.1,0.0,0.0,False,0.0,0.0,57771.00000000004,35.1,9,22,50,50,-1363.2,-0.1,-1363.2,-0.1
111,Goga Bitadze,added Goga Bitadze to IND,0.0,0.0,2019-06-20 00:00:00,1,IND,/players/b/bitadgo01.html,61.0,draft,-2449.7,0.30000000000000004,0.0,0.0,False,0.0,0.0,39006.100000000035,35.8,8,9,18,18,3628.0,3.2,3628.0,3.2
130,Cassius Stanley,added Cassius Stanley to IND,0.0,0.0,2020-11-18 00:00:00,1,IND,/players/s/stanlca01.html,77.0,draft,-1041.6,-0.2,0.0,0.0,False,0.0,0.0,72085.10000000003,56.29999999999999,10,25,54,54,-1959.2,-0.4,-1959.2,-0.4
145,Chris Duarte,added Chris Duarte to IND,0.0,0.0,2021-07-29 00:00:00,1,IND,/players/d/duartch01.html,88.0,draft,-7580.799999999999,-0.7,0.0,0.0,False,0.0,0.0,55295.600000000035,57.19999999999999,-34,-35,13,13,-9693.0,-0.8,-9693.0,-0.8
200,Bennedict Mathurin,added Bennedict Mathurin to IND,0.0,0.0,2022-06-23 00:00:00,1,IND,/players/m/mathube01.html,123.0,draft,-19288.6,-2.0,0.0,0.0,False,0.0,0.0,59316.40000000003,60.399999999999984,-44,-46,6,6,-19199.399999999998,-2.0,-19199.399999999998,-2.0
201,Andrew Nembhard,added Andrew Nembhard to IND,0.0,0.0,2022-06-23 00:00:00,1,IND,/players/n/nembhan01.html,123.0,draft,-14226.8,-0.7,0.0,0.0,False,0.0,0.0,59316.40000000003,60.399999999999984,-7,-17,31,31,-13942.5,-0.7,-13942.5,-0.7
237,Ben Sheppard,added Ben Sheppard to IND,0.0,0.0,2023-06-22 00:00:00,1,IND,/players/s/sheppbe01.html,146.0,draft,-5223.6,-0.3,0.0,0.0,False,0.0,0.0,9803.10000000004,57.39999999999998,-9,-13,26,26,-5309.2,-0.3,-5309.2,-0.3
240,Isaiah Wong,added Isaiah Wong to IND,0.0,0.0,2023-06-22 00:00:00,1,IND,/players/w/wongis01.html,146.0,draft,-76.0,0.0,0.0,0.0,False,0.0,0.0,9803.10000000004,57.39999999999998,30,36,55,55,-1129.8,-0.1,-1129.8,-0.1
274,Tristen Newton,added Tristen Newton to IND,0.0,0.0,2024-06-27 00:00:00,1,IND,/players/n/newtotr01.html,165.0,draft,-261.6,-0.1,0.0,0.0,False,0.0,0.0,41565.00000000005,63.29999999999996,24,36,49,49,-331.2,-0.1,-331.2,-0.1
275,Enrique Freeman,added Enrique Freeman to IND,0.0,0.0,2024-06-27 00:00:00,1,IND,/players/f/freemen01.html,165.0,draft,-903.5,-0.2,0.0,0.0,False,0.0,0.0,41565.00000000005,63.29999999999996,18,28,50,50,-903.5,-0.2,-903.5,-0.2
